id,url,title,price,price_numeric,location,size,room_type,floor,lift,details,last_updated
33340092,https://www.idealista.pt/en/imovel/33340092/,"T2 flat in rua do Mato Grosso, 16, Santa Engrácia, São Vicente","265,000€",265000,"rua do Mato Grosso, 16, Santa Engrácia, São Vicente",259,T2,,No,T259 m²without lift,2025-03-16 10:29:46
33758009,https://www.idealista.pt/en/imovel/33758009/,"T2 flat in rua Hugo Casaes, Nn, Santa Clara, Lisboa","200,000€",200000,"rua Hugo Casaes, Nn, Santa Clara, Lisboa",275,T2,2,No,T275 m²2nd floor without lift,2025-03-16 10:29:46
33244861,https://www.idealista.pt/en/imovel/33244861/,"T1 flat in rua do Passadiço, 96, Campo de Santana - Santa Marta, Santo António","255,000€",255000,"rua do Passadiço, 96, Campo de Santana - Santa Marta, Santo António",150,T1,3,No,T150 m²3rd floor without lift,2025-03-16 10:29:46
33507444,https://www.idealista.pt/en/imovel/33507444/,"T1 flat in rua General Taborda, Centro, Campolide","210,000€",210000,"rua General Taborda, Centro, Campolide",158,T1,2,No,T158 m²2nd floor without lift,2025-03-16 10:29:46
33120703,https://www.idealista.pt/en/imovel/33120703/,"T2 flat in rua da Madalena, 90, Baixa, Santa Maria Maior","290,000€",290000,"rua da Madalena, 90, Baixa, Santa Maria Maior",267,T2,,No,T267 m²without lift,2025-03-16 10:29:46
33618417,https://www.idealista.pt/en/imovel/33618417/,"T2 flat in Arneiros, Benfica","295,000€",295000,"Arneiros, Benfica",275,T2,Ground floor,Yes,T275 m²Ground floor with lift,2025-03-16 10:29:46
29027816,https://www.idealista.pt/en/imovel/29027816/,"T2 flat in Anjos, Arroios","290,000€",290000,"Anjos, Arroios",270,T2,4,No,T270 m²4th floor without lift,2025-03-16 10:29:46
33653372,https://www.idealista.pt/en/imovel/33653372/,"T1 flat in travessa Giestal, Nn, Alto de Alcântara, Alcântara","245,000€",245000,"travessa Giestal, Nn, Alto de Alcântara, Alcântara",140,T1,Ground floor,No,T140 m²Ground floor without lift,2025-03-16 10:29:46
33249300,https://www.idealista.pt/en/imovel/33249300/,"T2 flat in rua Borges Grainha, 38, Centro, Penha de França","260,000€",260000,"rua Borges Grainha, 38, Centro, Penha de França",255,T2,,No,T255 m²without lift,2025-03-16 10:29:46
33146222,https://www.idealista.pt/en/imovel/33146222/,"T1 flat in rua Maria Pia, 164, Prazeres - Maria Pia, Campo de Ourique","190,000€",190000,"rua Maria Pia, 164, Prazeres - Maria Pia, Campo de Ourique",155,T1,,No,T155 m²without lift,2025-03-16 10:29:46
33574964,https://www.idealista.pt/en/imovel/33574964/,"T1 flat in rua do Vale de Santo António, 23, São Vicente de Fora, São Vicente","299,900€",299900,"rua do Vale de Santo António, 23, São Vicente de Fora, São Vicente",150,T1,Ground floor,No,T150 m²Ground floor without lift,2025-03-16 10:29:46
33502393,https://www.idealista.pt/en/imovel/33502393/,"T2 flat in rua Acúrsio Pereira, Nn, Olivais, Lisboa","220,000€",220000,"rua Acúrsio Pereira, Nn, Olivais, Lisboa",271,T2,,No,T271 m²without lift,2025-03-16 10:29:46
33879293,https://www.idealista.pt/en/imovel/33879293/,"T2 flat in Centro, Penha de França","295,000€",295000,"Centro, Penha de França",2105,T2,,,T2105 m²,2025-03-16 10:30:10
33415554,https://www.idealista.pt/en/imovel/33415554/,"T1 flat in Prazeres - Maria Pia, Campo de Ourique","249,000€",249000,"Prazeres - Maria Pia, Campo de Ourique",160,T1,1,,T160 m²1st floor,2025-03-16 10:30:10
33840325,https://www.idealista.pt/en/imovel/33840325/,"Duplex in avenida General Roçadas, Centro, Penha de França","267,500€Parking included",267500,"avenida General Roçadas, Centro, Penha de França",274,T2,1,No,T274 m²1st floor without lift,2025-03-16 10:30:10
33804904,https://www.idealista.pt/en/imovel/33804904/,"T2 flat in rua dos Remédios, Alfama, Santa Maria Maior","295,000€",295000,"rua dos Remédios, Alfama, Santa Maria Maior",289,T2,2,No,T289 m²2nd floor without lift,2025-03-16 10:30:10
33739267,https://www.idealista.pt/en/imovel/33739267/,"T1 flat in rua da Arrábida, Nn, Santa Isabel, Campo de Ourique","179,000€",179000,"rua da Arrábida, Nn, Santa Isabel, Campo de Ourique",140,T1,,,T140 m²,2025-03-16 10:30:10
33940409,https://www.idealista.pt/en/imovel/33940409/,"T1 flat, campo Amoreiras, Santa Clara, Lisboa","170,000€",170000,,145,T1,1,No,T145 m²1st floor without lift,2025-03-16 10:30:11
33746770,https://www.idealista.pt/en/imovel/33746770/,"T1 flat in rua da Atalaia, 110, Bairro Alto, Misericórdia","197,000€",197000,"rua da Atalaia, 110, Bairro Alto, Misericórdia",143,T1,,No,T143 m²without lift,2025-03-16 10:30:11
33891400,https://www.idealista.pt/en/imovel/33891400/,"T2 flat in travessa do Oleiro, Santa Catarina, Misericórdia","288,000€",288000,"travessa do Oleiro, Santa Catarina, Misericórdia",241,T2,2,No,T241 m²2nd floor without lift,2025-03-16 10:30:11
33360895,https://www.idealista.pt/en/imovel/33360895/,"T1 flat in rua dos Remédios, Alfama, Santa Maria Maior","189,900€",189900,"rua dos Remédios, Alfama, Santa Maria Maior",153,T1,2,No,T153 m²2nd floor without lift,2025-03-16 10:30:11
33905805,https://www.idealista.pt/en/imovel/33905805/,"T1 flat in Lapa, Estrela","249,500€",249500,"Lapa, Estrela",140,T1,1,No,T140 m²1st floor without lift,2025-03-16 10:30:11
33836023,https://www.idealista.pt/en/imovel/33836023/,"T1 flat in rua das Farinhas, Mouraria - Castelo, Santa Maria Maior","255,000€",255000,"rua das Farinhas, Mouraria - Castelo, Santa Maria Maior",156,T1,3,No,T156 m²3rd floor without lift,2025-03-16 10:30:11
33473969,https://www.idealista.pt/en/imovel/33473969/,"Duplex in travessa Crossing Verbena, Calçada da Ajuda - Belém, Ajuda","295,000€",295000,"travessa Crossing Verbena, Calçada da Ajuda - Belém, Ajuda",2100,T2,1,No,T2100 m²1st floor without lift,2025-03-16 10:30:11
33973726,https://www.idealista.pt/en/imovel/33973726/,"T1 flat in São Vicente de Fora, São Vicente","299,900€",299900,"São Vicente de Fora, São Vicente",163,T1,Ground floor,No,T163 m²Ground floor without lift,2025-03-16 10:30:11
33940533,https://www.idealista.pt/en/imovel/33940533/,"T1 flat in beco do Maquinez, Alfama, Santa Maria Maior","210,000€",210000,"beco do Maquinez, Alfama, Santa Maria Maior",154,T1,Ground floor,No,T154 m²Ground floor without lift,2025-03-16 10:30:11
31301952,https://www.idealista.pt/en/imovel/31301952/,"T2 flat in Alfama, Santa Maria Maior","290,000€",290000,"Alfama, Santa Maria Maior",279,T2,2,No,T279 m²2nd floor without lift,2025-03-16 10:30:11
33547441,https://www.idealista.pt/en/imovel/33547441/,"T2 flat in Pena, Arroios","285,000€",285000,"Pena, Arroios",271,T2,Ground floor,No,T271 m²Ground floor without lift,2025-03-16 10:30:11
32973902,https://www.idealista.pt/en/imovel/32973902/,"T2 flat in São Vicente de Fora, São Vicente","280,000€",280000,"São Vicente de Fora, São Vicente",270,T2,4,No,T270 m²4th floor without lift,2025-03-16 10:30:35
31730465,https://www.idealista.pt/en/imovel/31730465/,"T1 flat in largo Ascensor da Bica, Bica, Misericórdia","289,000€",289000,"largo Ascensor da Bica, Bica, Misericórdia",168,T1,Ground floor,No,T168 m²Ground floor without lift,2025-03-16 10:30:35
33765250,https://www.idealista.pt/en/imovel/33765250/,"T2 flat in rua da Penha de França, 258, Centro, Penha de França","290,000€",290000,"rua da Penha de França, 258, Centro, Penha de França",272,T2,,No,T272 m²without lift,2025-03-16 10:30:35
33783909,https://www.idealista.pt/en/imovel/33783909/,"T1 flat in rua Frederico Perry Vidal, 6, Beato, Lisboa","220,000€",220000,"rua Frederico Perry Vidal, 6, Beato, Lisboa",146,T1,3,No,T146 m²3rd floor without lift,2025-03-16 10:30:35
33545220,https://www.idealista.pt/en/imovel/33545220/,"T2 flat in travessa Moinho Velho, 5, Boa Hora, Ajuda","280,000€",280000,"travessa Moinho Velho, 5, Boa Hora, Ajuda",254,T2,1,No,T254 m²1st floor without lift,2025-03-16 10:30:35
33970104,https://www.idealista.pt/en/imovel/33970104/,"T2 flat in travessa das Mónicas, Graça, São Vicente","280,000€",280000,"travessa das Mónicas, Graça, São Vicente",280,T2,1,No,T280 m²1st floor without lift,2025-03-16 10:30:35
33602234,https://www.idealista.pt/en/imovel/33602234/,"T2 flat in Centro, Penha de França","249,000€259,000 €4%",249000,"Centro, Penha de França",270,T2,1,No,T270 m²1st floor without lift,2025-03-16 10:30:35
30257667,https://www.idealista.pt/en/imovel/30257667/,"T2 flat in Pena, Arroios","280,000€",280000,"Pena, Arroios",2117,T2,Ground floor,No,T2117 m²Ground floor without lift,2025-03-16 10:30:35
33479958,https://www.idealista.pt/en/imovel/33479958/,"T2 flat in Mouraria - Castelo, Santa Maria Maior","247,000€",247000,"Mouraria - Castelo, Santa Maria Maior",260,T2,1,No,T260 m²1st floor without lift,2025-03-16 10:30:35
33936382,https://www.idealista.pt/en/imovel/33936382/,"T2 flat in rua Abel Botelho, 5, Estrada de Benfica, São Domingos de Benfica","245,000€",245000,"rua Abel Botelho, 5, Estrada de Benfica, São Domingos de Benfica",258,T2,Ground floor,No,T258 m²Ground floor without lift,2025-03-16 10:30:35
33674465,https://www.idealista.pt/en/imovel/33674465/,"T1 flat, Calçada de Santo André, 85, Mouraria - Castelo, Santa Maria Maior","175,000€",175000,,158,T1,,No,T158 m²without lift,2025-03-16 10:30:35
33797896,https://www.idealista.pt/en/imovel/33797896/,"T1 flat in Graça, São Vicente","250,000€260,000 €4%",250000,"Graça, São Vicente",152,T1,,No,T152 m²without lift,2025-03-16 10:30:35
33418991,https://www.idealista.pt/en/imovel/33418991/,"T2 flat in Beato, Lisboa","289,000€",289000,"Beato, Lisboa",275,T2,,No,T275 m²without lift,2025-03-16 10:30:35
33097996,https://www.idealista.pt/en/imovel/33097996/,"T1 flat in São Vicente de Fora, São Vicente","270,000€",270000,"São Vicente de Fora, São Vicente",140,T1,,No,T140 m²without lift,2025-03-16 10:30:35
33956092,https://www.idealista.pt/en/imovel/33956092/,"T1 flat in rua do Sol a Santa Catarina, Nn, Santa Catarina, Misericórdia","197,500€",197500,"rua do Sol a Santa Catarina, Nn, Santa Catarina, Misericórdia",144,T1,,,T144 m²,2025-03-16 10:30:35
33871908,https://www.idealista.pt/en/imovel/33871908/,"T1 flat in Alto dos Moinhos, São Domingos de Benfica","220,000€",220000,"Alto dos Moinhos, São Domingos de Benfica",163,T1,,No,T163 m²without lift,2025-03-16 10:30:35
33370179,https://www.idealista.pt/en/imovel/33370179/,"T1 flat in rua Martins Sarmento, 64, Centro, Penha de França","259,800€",259800,"rua Martins Sarmento, 64, Centro, Penha de França",146,T1,1,No,T146 m²1st floor without lift,2025-03-16 10:30:35
33918510,https://www.idealista.pt/en/imovel/33918510/,"T1 flat in rua dos Mouros, Bairro Alto, Misericórdia","295,000€",295000,"rua dos Mouros, Bairro Alto, Misericórdia",161,T1,Ground floor,No,T161 m²Ground floor without lift,2025-03-16 10:30:35
33852582,https://www.idealista.pt/en/imovel/33852582/,"T1 flat in Graça, São Vicente","177,000€",177000,"Graça, São Vicente",150,T1,,No,T150 m²without lift,2025-03-16 10:30:35
33677556,https://www.idealista.pt/en/imovel/33677556/,"T2 flat in rua do Chão da Feira, 15, Alfama, Santa Maria Maior","295,000€",295000,"rua do Chão da Feira, 15, Alfama, Santa Maria Maior",284,T2,3,No,T284 m²3rd floor without lift,2025-03-16 10:31:03
33947763,https://www.idealista.pt/en/imovel/33947763/,"T1 flat in travessa das Fiandeiras, 3, Rio Seco - Casalinho, Ajuda","200,000€",200000,"travessa das Fiandeiras, 3, Rio Seco - Casalinho, Ajuda",153,T1,,No,T153 m²without lift,2025-03-16 10:31:03
33677566,https://www.idealista.pt/en/imovel/33677566/,"T1 flat in travessa Amoreira, Nn, Lapa, Estrela","284,000€",284000,"travessa Amoreira, Nn, Lapa, Estrela",176,T1,,,T176 m²,2025-03-16 10:31:03
33873276,https://www.idealista.pt/en/imovel/33873276/,"T1 flat, do Almada, 26, Bica, Misericórdia","295,000€",295000,,143,T1,3,No,T143 m²3rd floor without lift,2025-03-16 10:31:03
32950184,https://www.idealista.pt/en/imovel/32950184/,"T1 flat, Calçadinha de São Miguel, 6, Alfama, Santa Maria Maior","179,000€",179000,,140,T1,,No,T140 m²without lift,2025-03-16 10:31:03
33845091,https://www.idealista.pt/en/imovel/33845091/,"T1 flat in Lapa, Estrela","280,000€",280000,"Lapa, Estrela",143,T1,,,T143 m²,2025-03-16 10:31:03
33571421,https://www.idealista.pt/en/imovel/33571421/,"T1 flat in São Vicente de Fora, São Vicente","299,900€",299900,"São Vicente de Fora, São Vicente",163,T1,Ground floor,No,T163 m²Ground floor without lift,2025-03-16 10:31:03
33886877,https://www.idealista.pt/en/imovel/33886877/,"T1 flat in rua Castelo Branco Saraiva, 68, Centro, Penha de França","135,000€",135000,"rua Castelo Branco Saraiva, 68, Centro, Penha de França",145,T1,Ground floor,No,T145 m²Ground floor without lift,2025-03-16 10:31:03
33969701,https://www.idealista.pt/en/imovel/33969701/,"T2 flat in Santa Engrácia, São Vicente","290,000€",290000,"Santa Engrácia, São Vicente",256,T2,5,Yes,T256 m²5th floor with lift,2025-03-16 10:31:03
33671705,https://www.idealista.pt/en/imovel/33671705/,"House in rua Washington, 27, Santa Engrácia, São Vicente","299,900€",299900,"rua Washington, 27, Santa Engrácia, São Vicente",163,T1,,,T163 m²,2025-03-16 10:31:03
33613343,https://www.idealista.pt/en/imovel/33613343/,"T1 flat in rua António Luís Inácio, 61, Bairro dos Actores - Barão Sabrosa, Penha de França","197,000€",197000,"rua António Luís Inácio, 61, Bairro dos Actores - Barão Sabrosa, Penha de França",149,T1,2,No,T149 m²2nd floor without lift,2025-03-16 10:31:03
33975817,https://www.idealista.pt/en/imovel/33975817/,"T1 flat in São Vicente de Fora, São Vicente","299,900€",299900,"São Vicente de Fora, São Vicente",163,T1,,No,T163 m²without lift,2025-03-16 10:31:03
33304593,https://www.idealista.pt/en/imovel/33304593/,"T1 flat in Santos-o-Velho - Madragoa, Estrela","300,000€",300000,"Santos-o-Velho - Madragoa, Estrela",150,T1,,No,T150 m²without lift,2025-03-16 10:31:03
33951033,https://www.idealista.pt/en/imovel/33951033/,"T1 flat in Santa Engrácia, São Vicente","299,900€",299900,"Santa Engrácia, São Vicente",163,T1,Ground floor,No,T163 m²Ground floor without lift,2025-03-16 10:31:03
33145538,https://www.idealista.pt/en/imovel/33145538/,"T2 flat in Prazeres - Maria Pia, Campo de Ourique","275,000€",275000,"Prazeres - Maria Pia, Campo de Ourique",274,T2,Ground floor,No,T274 m²Ground floor without lift,2025-03-16 10:31:03
32620524,https://www.idealista.pt/en/imovel/32620524/,"T1 flat in rua Frei Fortunato São Boaventura, Beato, Lisboa","190,000€",190000,"rua Frei Fortunato São Boaventura, Beato, Lisboa",161,T1,Ground floor,No,T161 m²Ground floor without lift,2025-03-16 10:31:03
33898635,https://www.idealista.pt/en/imovel/33898635/,"T2 flat in Marvila, Lisboa","260,000€",260000,"Marvila, Lisboa",265,T2,,Yes,T265 m²with lift,2025-03-16 10:31:03
33084983,https://www.idealista.pt/en/imovel/33084983/,"T1 flat in Cais do Sodré - Santos, Misericórdia","170,000€",170000,"Cais do Sodré - Santos, Misericórdia",140,T1,,No,T140 m²without lift,2025-03-16 10:31:03
32490930,https://www.idealista.pt/en/imovel/32490930/,"T1 flat in rua Frei Fortunato de São Boaventura, Beato, Lisboa","190,000€",190000,"rua Frei Fortunato de São Boaventura, Beato, Lisboa",161,T1,Ground floor,No,T161 m²Ground floor without lift,2025-03-16 10:31:03
33948960,https://www.idealista.pt/en/imovel/33948960/,"T1 flat in Alto da Ajuda, Ajuda","209,653€",209653,"Alto da Ajuda, Ajuda",164,T1,,,T164 m²,2025-03-16 10:31:35
33906311,https://www.idealista.pt/en/imovel/33906311/,"T1 flat in Alto da Ajuda, Ajuda","196,073€",196073,"Alto da Ajuda, Ajuda",160,T1,,,T160 m²,2025-03-16 10:31:35
33908094,https://www.idealista.pt/en/imovel/33908094/,"T2 flat in travessa Paulo Martins, Calçada da Ajuda - Belém, Ajuda","244,000€",244000,"travessa Paulo Martins, Calçada da Ajuda - Belém, Ajuda",277,T2,2,No,T277 m²2nd floor without lift,2025-03-16 10:31:35
33867284,https://www.idealista.pt/en/imovel/33867284/,"House in beco Viçoso, Nn, Boa Hora, Ajuda","298,000€Parking included",298000,"beco Viçoso, Nn, Boa Hora, Ajuda",268,T2,,,T268 m²,2025-03-16 10:31:35
33668458,https://www.idealista.pt/en/imovel/33668458/,"T2 flat in rua da Quinta do Jacinto, Nn, Alvito - Quinta do Jacinto, Alcântara","238,000€",238000,"rua da Quinta do Jacinto, Nn, Alvito - Quinta do Jacinto, Alcântara",244,T2,,,T244 m²,2025-03-16 10:31:35
33705568,https://www.idealista.pt/en/imovel/33705568/,"T1 flat in travessa das Amoreiras a Arroios, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios","239,500€",239500,"travessa das Amoreiras a Arroios, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",157,T1,4,,T157 m²4th floor,2025-03-16 10:31:35
33880614,https://www.idealista.pt/en/imovel/33880614/,"T1 flat in Lapa, Estrela","299,999€",299999,"Lapa, Estrela",150,T1,,No,T150 m²without lift,2025-03-16 10:31:35
33741333,https://www.idealista.pt/en/imovel/33741333/,"T1 flat in rua do Sol à Graça, Graça, São Vicente","240,000€",240000,"rua do Sol à Graça, Graça, São Vicente",143,T1,1,No,T143 m²1st floor without lift,2025-03-16 10:31:35
33845035,https://www.idealista.pt/en/imovel/33845035/,"T2 flat, Calçada Necessidades, Lapa, Estrela","285,000€",285000,,2107,T2,Basement,Yes,T2107 m²Basement with lift,2025-03-16 10:31:35
33502174,https://www.idealista.pt/en/imovel/33502174/,"T1 flat in travessa das Amoreiras a Arroios, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios","239,500€",239500,"travessa das Amoreiras a Arroios, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",156,T1,4,No,T156 m²4th floor without lift,2025-03-16 10:31:35
33972841,https://www.idealista.pt/en/imovel/33972841/,"T1 flat, Calçada do Conde de Penafiel, 16, Alfama, Santa Maria Maior","160,000€",160000,,152,T1,,No,T152 m²without lift,2025-03-16 10:31:35
33752551,https://www.idealista.pt/en/imovel/33752551/,"T2 flat in travessa do Oleiro, Santa Catarina, Misericórdia","288,000€",288000,"travessa do Oleiro, Santa Catarina, Misericórdia",257,T2,2,No,T257 m²2nd floor without lift,2025-03-16 10:31:35
33964267,https://www.idealista.pt/en/imovel/33964267/,"T1 flat in beco da Cardosa, 22, Alfama, Santa Maria Maior","199,000€",199000,"beco da Cardosa, 22, Alfama, Santa Maria Maior",140,T1,,No,T140 m²without lift,2025-03-16 10:32:06
33691556,https://www.idealista.pt/en/imovel/33691556/,"T2 flat in rua Sousa Viterbo, Alto de São João - Alto do Varejão, Penha de França","269,000€",269000,"rua Sousa Viterbo, Alto de São João - Alto do Varejão, Penha de França",270,T2,Ground floor,No,T270 m²Ground floor without lift,2025-03-16 10:32:06
33891422,https://www.idealista.pt/en/imovel/33891422/,"T2 flat in Gare do Oriente - Zona Sul, Parque das Nações","192,000€",192000,"Gare do Oriente - Zona Sul, Parque das Nações",268,T2,,,T268 m²,2025-03-16 10:32:06
33815265,https://www.idealista.pt/en/imovel/33815265/,"T2 flat in rua do Cruzeiro, Rio Seco - Casalinho, Ajuda","290,000€Parking included",290000,"rua do Cruzeiro, Rio Seco - Casalinho, Ajuda",274,T2,Ground floor,No,T274 m²Ground floor without lift,2025-03-16 10:32:06
33957421,https://www.idealista.pt/en/imovel/33957421/,"T1 flat in beco das Cruzes, Alfama, Santa Maria Maior","210,000€",210000,"beco das Cruzes, Alfama, Santa Maria Maior",149,T1,Ground floor,No,T149 m²Ground floor without lift,2025-03-16 10:32:06
33643633,https://www.idealista.pt/en/imovel/33643633/,"T2 flat in Campo de Santana - Santa Marta, Santo António","285,000€295,000 €3%",285000,"Campo de Santana - Santa Marta, Santo António",252,T2,,No,T252 m²without lift,2025-03-16 10:32:06
33909925,https://www.idealista.pt/en/imovel/33909925/,"T2 flat, Calçada do Tojal, Calçada do Tojal, Benfica","280,000€",280000,,272,T2,3,No,T272 m²3rd floor without lift,2025-03-16 10:32:06
33830608,https://www.idealista.pt/en/imovel/33830608/,"T1 flat in Rossio - Martim Moniz, Santa Maria Maior","195,500€219,500 €11%",195500,"Rossio - Martim Moniz, Santa Maria Maior",140,T1,,No,T140 m²without lift,2025-03-16 10:32:06
33764407,https://www.idealista.pt/en/imovel/33764407/,"T1 flat in rua da Arrábida, Santa Isabel, Campo de Ourique","179,000€",179000,"rua da Arrábida, Santa Isabel, Campo de Ourique",140,T1,Ground floor,No,T140 m²Ground floor without lift,2025-03-16 10:32:06
33976726,https://www.idealista.pt/en/imovel/33976726/,"T1 flat in Centro, Ajuda","272,000€",272000,"Centro, Ajuda",151,T1,Ground floor,No,T151 m²Ground floor without lift,2025-03-16 10:32:06
32699634,https://www.idealista.pt/en/imovel/32699634/,"T1 flat in Lapa, Estrela","265,000€",265000,"Lapa, Estrela",143,T1,Basement,No,T143 m²Basement without lift,2025-03-16 10:32:06
33791295,https://www.idealista.pt/en/imovel/33791295/,"T2 flat in rua Sargento Armando Monteiro Ferreira, Olivais, Lisboa","249,000€",249000,"rua Sargento Armando Monteiro Ferreira, Olivais, Lisboa",251,T2,Ground floor,No,T251 m²Ground floor without lift,2025-03-16 10:32:06
33789783,https://www.idealista.pt/en/imovel/33789783/,"T1 flat in rua do Meio à Lapa, Lapa, Estrela","250,000€",250000,"rua do Meio à Lapa, Lapa, Estrela",145,T1,1,No,T145 m²1st floor without lift,2025-03-16 10:32:06
33715551,https://www.idealista.pt/en/imovel/33715551/,"T1 flat in Bica, Misericórdia","250,000€",250000,"Bica, Misericórdia",152,T1,,,T152 m²,2025-03-16 10:32:06
33432730,https://www.idealista.pt/en/imovel/33432730/,"T1 flat in rua do Passadiço, Nn, Campo de Santana - Santa Marta, Santo António","295,000€",295000,"rua do Passadiço, Nn, Campo de Santana - Santa Marta, Santo António",153,T1,Ground floor,No,T153 m²Ground floor without lift,2025-03-16 10:32:06
33168759,https://www.idealista.pt/en/imovel/33168759/,"T1 flat in Graça, São Vicente","170,000€",170000,"Graça, São Vicente",150,T1,,,T150 m²,2025-03-16 10:32:06
33496582,https://www.idealista.pt/en/imovel/33496582/,"T1 flat in Alfama, Santa Maria Maior","209,000€",209000,"Alfama, Santa Maria Maior",154,T1,Ground floor,No,T154 m²Ground floor without lift,2025-03-16 10:32:06
33461228,https://www.idealista.pt/en/imovel/33461228/,"T1 flat in travessa dos Pescadores, Cais do Sodré - Santos, Misericórdia","218,000€",218000,"travessa dos Pescadores, Cais do Sodré - Santos, Misericórdia",142,T1,5,Yes,T142 m²5th floor with lift,2025-03-16 10:32:06
33954176,https://www.idealista.pt/en/imovel/33954176/,"T1 flat in Santa Engrácia, São Vicente","299,900€",299900,"Santa Engrácia, São Vicente",168,T1,,No,T168 m²without lift,2025-03-16 10:32:06
