url,price,comparable_count,avg_price_per_sqm,estimated_monthly_rent,estimated_annual_rent,gross_rental_yield,reason
https://www.idealista.pt/en/imovel/34023840/,275000,182,11.862136335228804,1884.7967032967033,22617.56043956044,8.224567432567433,Valid estimate
https://www.idealista.pt/en/imovel/33979881/,299000,170,7.526081482990721,2106.205882352941,25274.470588235294,8.453000196734212,Valid estimate
https://www.idealista.pt/en/imovel/34026765/,290000,169,11.7392536145292,1917.8284023668639,23013.940828402367,7.9358416649663335,Valid estimate
https://www.idealista.pt/en/imovel/33928673/,267000,176,12.041045094809062,1951.5625,23418.75,8.771067415730336,Valid estimate
https://www.idealista.pt/en/imovel/33980177/,260000,0,0,0,0,0,Insufficient comparables (0)
https://www.idealista.pt/en/imovel/34017222/,250000,161,11.728835932744792,1837.192546583851,22046.31055900621,8.818524223602484,Valid estimate
https://www.idealista.pt/en/imovel/34012969/,218000,10,11.376667398332774,1793.5,21522.0,9.872477064220183,Valid estimate
https://www.idealista.pt/en/imovel/33986347/,280000,160,7.498509053283629,2097.4375,25169.25,8.989017857142857,Valid estimate
https://www.idealista.pt/en/imovel/34025702/,240000,82,7.5790868945044005,2030.060975609756,24360.73170731707,10.15030487804878,Valid estimate
https://www.idealista.pt/en/imovel/33440538/,285000,67,11.942473842488862,1861.4925373134329,22337.910447761195,7.837863315003927,Valid estimate
https://www.idealista.pt/en/imovel/33993523/,272000,162,11.222966757498597,1744.9876543209878,20939.851851851854,7.69847494553377,Valid estimate
https://www.idealista.pt/en/imovel/33992484/,265000,10,5.903682997783749,1649.5,19794.0,7.469433962264151,Valid estimate
https://www.idealista.pt/en/imovel/34057561/,280000,212,11.980125932328216,1906.0754716981132,22872.905660377357,8.168894878706197,Valid estimate
https://www.idealista.pt/en/imovel/32486708/,198000,126,7.74924758201098,2167.2619047619046,26007.142857142855,13.134920634920633,Valid estimate
https://www.idealista.pt/en/imovel/33524878/,250000,145,7.375105478914387,2040.2758620689656,24483.310344827587,9.793324137931036,Valid estimate
https://www.idealista.pt/en/imovel/33985445/,237500,125,11.871752333479993,1830.744,21968.928,9.250074947368422,Valid estimate
https://www.idealista.pt/en/imovel/33984524/,215000,0,0,0,0,0,Insufficient comparables (0)
https://www.idealista.pt/en/imovel/34036434/,239000,166,7.10542519280472,1951.0843373493976,23413.012048192773,9.796239350708273,Valid estimate
https://www.idealista.pt/en/imovel/33799532/,235560,172,11.57473443836437,1814.9593023255813,21779.511627906977,9.24584463742018,Valid estimate
https://www.idealista.pt/en/imovel/34032579/,280000,76,10.96074461014801,1678.157894736842,20137.894736842107,7.192105263157895,Valid estimate
https://www.idealista.pt/en/imovel/34020888/,285500,61,11.085558461089247,1802.377049180328,21628.524590163935,7.575665355574059,Valid estimate
https://www.idealista.pt/en/imovel/33983484/,290000,186,11.389832212128198,1828.3494623655913,21940.193548387095,7.565583982202447,Valid estimate
https://www.idealista.pt/en/imovel/33934029/,225000,149,7.425088994982442,2000.4026845637584,24004.8322147651,10.668814317673379,Valid estimate
https://www.idealista.pt/en/imovel/33979648/,199000,144,12.078867644832863,1910.0208333333333,22920.25,11.517713567839195,Valid estimate
https://www.idealista.pt/en/imovel/34062281/,275000,191,11.920170757928295,1891.2722513089004,22695.267015706806,8.252824369347929,Valid estimate
https://www.idealista.pt/en/imovel/34041352/,295000,121,11.609535671078019,1844.4462809917356,22133.355371900827,7.502832329457908,Valid estimate
https://www.idealista.pt/en/imovel/33957087/,272000,162,11.222966757498597,1744.9876543209878,20939.851851851854,7.69847494553377,Valid estimate
https://www.idealista.pt/en/imovel/34005065/,288000,190,7.56192238757751,2100.1315789473683,25201.57894736842,8.750548245614034,Valid estimate
https://www.idealista.pt/en/imovel/34037932/,239000,162,7.454577094301022,2037.8703703703704,24454.444444444445,10.231985123198513,Valid estimate
https://www.idealista.pt/en/imovel/34020973/,210000,152,11.61380948666582,1782.6513157894738,21391.815789473687,10.186578947368423,Valid estimate
https://www.idealista.pt/en/imovel/34014664/,288000,190,7.54851895105904,2112.3947368421054,25348.736842105267,8.801644736842107,Valid estimate
https://www.idealista.pt/en/imovel/34005974/,299500,189,11.495999954355575,1890.095238095238,22681.142857142855,7.573002623419985,Valid estimate
https://www.idealista.pt/en/imovel/34024577/,299900,128,7.3995153462670435,2060.46875,24725.625,8.244623207735911,Valid estimate
https://www.idealista.pt/en/imovel/33928601/,275000,140,11.94910513034568,1875.2357142857143,22502.82857142857,8.182846753246753,Valid estimate
https://www.idealista.pt/en/imovel/33995907/,275000,167,7.6410926161968975,2141.1077844311376,25693.29341317365,9.343015786608602,Valid estimate
https://www.idealista.pt/en/imovel/34057779/,250000,27,9.809018072815853,1581.4814814814815,18977.777777777777,7.591111111111111,Valid estimate
https://www.idealista.pt/en/imovel/34055036/,248000,188,7.305570983148483,2037.9521276595744,24455.425531914894,9.861058682223748,Valid estimate
https://www.idealista.pt/en/imovel/34062579/,292000,121,11.817114319180387,1866.3471074380166,22396.165289256198,7.669919619608287,Valid estimate
https://www.idealista.pt/en/imovel/32726243/,249990,145,11.472879565473674,1926.0206896551724,23112.248275862068,9.245269121109672,Valid estimate
https://www.idealista.pt/en/imovel/34031027/,225000,200,11.626238186858295,1874.315,22491.78,9.996346666666668,Valid estimate
https://www.idealista.pt/en/imovel/33546055/,268000,86,7.333187836036856,2012.093023255814,24145.116279069767,9.009371745921554,Valid estimate
https://www.idealista.pt/en/imovel/34050744/,247500,139,7.42389151633857,2021.7985611510792,24261.58273381295,9.802659690429474,Valid estimate
https://www.idealista.pt/en/imovel/34062215/,292000,114,11.526830729284383,1820.3947368421052,21844.736842105263,7.481074260994953,Valid estimate
https://www.idealista.pt/en/imovel/34061219/,230000,151,11.613467067457442,1780.317880794702,21363.814569536422,9.288615030233228,Valid estimate
https://www.idealista.pt/en/imovel/34028209/,285000,43,10.583016080089019,1724.4186046511627,20693.023255813954,7.260709914320686,Valid estimate
https://www.idealista.pt/en/imovel/34009332/,280000,194,7.478561216208905,2091.8041237113403,25101.649484536083,8.964874815905743,Valid estimate
https://www.idealista.pt/en/imovel/34062772/,225000,10,5.903682997783749,1649.5,19794.0,8.797333333333333,Valid estimate
https://www.idealista.pt/en/imovel/34034329/,190000,191,7.357491501530929,2062.696335078534,24752.35602094241,13.027555800496005,Valid estimate
https://www.idealista.pt/en/imovel/34028556/,140000,152,11.509372419013246,1771.0065789473683,21252.07894736842,15.180056390977443,Valid estimate
https://www.idealista.pt/en/imovel/34011921/,275000,173,7.574230206625883,2123.034682080925,25476.4161849711,9.264151339989493,Valid estimate
https://www.idealista.pt/en/imovel/34053976/,240000,90,11.439778012478367,1851.7777777777778,22221.333333333336,9.25888888888889,Valid estimate
https://www.idealista.pt/en/imovel/33993799/,255000,211,11.548912553670895,1822.218009478673,21866.616113744076,8.575143574017284,Valid estimate
https://www.idealista.pt/en/imovel/34050617/,150000,128,11.486409084358716,1750.9609375,21011.53125,14.0076875,Valid estimate
https://www.idealista.pt/en/imovel/34013996/,285000,196,7.547114467318863,2116.0714285714284,25392.85714285714,8.909774436090224,Valid estimate
https://www.idealista.pt/en/imovel/33788189/,245000,168,11.51875677844574,1864.0059523809523,22368.071428571428,9.129825072886296,Valid estimate
https://www.idealista.pt/en/imovel/33992805/,285000,155,11.525431215408133,1779.5032258064516,21354.03870967742,7.492645161290323,Valid estimate
https://www.idealista.pt/en/imovel/34026676/,215000,196,7.732310036206373,2135.1785714285716,25622.14285714286,11.917275747508306,Valid estimate
https://www.idealista.pt/en/imovel/34017690/,239000,114,7.996516523508489,2184.254385964912,26211.052631578947,10.966967628275711,Valid estimate
https://www.idealista.pt/en/imovel/34051152/,269000,26,8.762672479947033,2397.5,28770.0,10.695167286245354,Valid estimate
https://www.idealista.pt/en/imovel/34026852/,295000,162,7.297319598555455,2042.3148148148148,24507.777777777777,8.307721280602637,Valid estimate
https://www.idealista.pt/en/imovel/33969959/,210000,127,12.35299546690784,1970.1811023622047,23642.173228346455,11.258177727784027,Valid estimate
https://www.idealista.pt/en/imovel/34030552/,225000,110,11.02760975864026,1718.4545454545455,20621.454545454544,9.165090909090909,Valid estimate
https://www.idealista.pt/en/imovel/33990050/,290000,173,7.248907646809735,2021.9653179190752,24263.583815028902,8.366753039665138,Valid estimate
https://www.idealista.pt/en/imovel/34041889/,290000,173,7.248907646809735,2021.9653179190752,24263.583815028902,8.366753039665138,Valid estimate
https://www.idealista.pt/en/imovel/34005229/,290000,173,7.248907646809735,2021.9653179190752,24263.583815028902,8.366753039665138,Valid estimate
https://www.idealista.pt/en/imovel/34013648/,230000,87,11.663899292546395,1862.0114942528735,22344.137931034482,9.714842578710645,Valid estimate
https://www.idealista.pt/en/imovel/34037683/,250000,152,7.204768867152039,1961.3815789473683,23536.57894736842,9.414631578947368,Valid estimate
https://www.idealista.pt/en/imovel/34002042/,299000,37,10.898150287150285,1704.7297297297298,20456.756756756757,6.841724667811625,Valid estimate
https://www.idealista.pt/en/imovel/34058782/,298000,65,8.080545671302332,2126.153846153846,25513.846153846156,8.56169334021683,Valid estimate
https://www.idealista.pt/en/imovel/34020448/,300000,172,11.782411098475015,1888.593023255814,22663.116279069767,7.554372093023256,Valid estimate
https://www.idealista.pt/en/imovel/34049858/,225000,183,11.243170089869906,1752.3934426229507,21028.72131147541,9.346098360655738,Valid estimate
https://www.idealista.pt/en/imovel/33984272/,265000,101,7.45643445369638,2074.4059405940593,24892.871287128713,9.393536334765553,Valid estimate
https://www.idealista.pt/en/imovel/33985351/,260000,185,7.593398871069497,2125.972972972973,25511.675675675673,9.812182952182951,Valid estimate
https://www.idealista.pt/en/imovel/34060865/,199500,130,7.428194132857084,2028.923076923077,24347.076923076922,12.20404858299595,Valid estimate
https://www.idealista.pt/en/imovel/34057686/,280000,145,7.2447825957986725,1953.2758620689656,23439.310344827587,8.371182266009852,Valid estimate
https://www.idealista.pt/en/imovel/33995413/,165000,0,0,0,0,0,Insufficient comparables (0)
https://www.idealista.pt/en/imovel/34022548/,299000,93,7.407257061283586,2072.8494623655915,24874.1935483871,8.319128277052542,Valid estimate
https://www.idealista.pt/en/imovel/33988425/,240000,90,11.439778012478367,1851.7777777777778,22221.333333333336,9.25888888888889,Valid estimate
https://www.idealista.pt/en/imovel/34037837/,240000,90,11.439778012478367,1851.7777777777778,22221.333333333336,9.25888888888889,Valid estimate
https://www.idealista.pt/en/imovel/33984467/,245000,133,7.55789011854607,2090.6766917293235,25088.12030075188,10.240049102347706,Valid estimate
https://www.idealista.pt/en/imovel/34020124/,245000,178,7.4459540154067705,2080.4775280898875,24965.73033707865,10.190094015134143,Valid estimate
https://www.idealista.pt/en/imovel/34052765/,247500,28,8.522820892439725,2187.8571428571427,26254.28571428571,10.607792207792206,Valid estimate
https://www.idealista.pt/en/imovel/34061637/,300000,180,7.683805312275489,2120.8055555555557,25449.666666666668,8.483222222222222,Valid estimate
https://www.idealista.pt/en/imovel/33982707/,300000,15,6.757734031716278,1906.0,22872.0,7.6240000000000006,Valid estimate
https://www.idealista.pt/en/imovel/33989995/,239000,69,8.309310277776554,2178.3333333333335,26140.0,10.93723849372385,Valid estimate
https://www.idealista.pt/en/imovel/33985055/,255000,174,7.478954084099647,2085.977011494253,25031.724137931036,9.816362407031779,Valid estimate
https://www.idealista.pt/en/imovel/34033913/,285000,168,11.414636784921564,1770.7619047619048,21249.14285714286,7.455839598997495,Valid estimate
https://www.idealista.pt/en/imovel/34034170/,255000,60,11.271662876968765,1831.4166666666667,21977.0,8.61843137254902,Valid estimate
https://www.idealista.pt/en/imovel/34058801/,292000,19,10.88830623516121,1796.578947368421,21558.947368421053,7.383201153568854,Valid estimate
https://www.idealista.pt/en/imovel/34055110/,250000,83,10.416011564172157,1658.55421686747,19902.650602409638,7.961060240963855,Valid estimate
https://www.idealista.pt/en/imovel/34044237/,245000,12,8.525985349726431,2236.25,26835.0,10.953061224489796,Valid estimate
https://www.idealista.pt/en/imovel/34030538/,299900,28,11.522702736541694,1767.857142857143,21214.285714285714,7.073786500261992,Valid estimate
https://www.idealista.pt/en/imovel/34020268/,259000,67,11.942473842488862,1861.4925373134329,22337.910447761195,8.624675848556446,Valid estimate
https://www.idealista.pt/en/imovel/33625362/,299900,42,10.559807202359625,1710.7142857142858,20528.571428571428,6.845138855809078,Valid estimate
https://www.idealista.pt/en/imovel/34053475/,280000,202,7.41646278742842,2079.9752475247524,24959.70297029703,8.914179632248938,Valid estimate
https://www.idealista.pt/en/imovel/33853736/,250000,81,7.437298468422404,2064.6296296296296,24775.555555555555,9.910222222222222,Valid estimate
https://www.idealista.pt/en/imovel/34030535/,293000,53,7.357742034462628,2060.188679245283,24722.264150943396,8.437632816021637,Valid estimate
https://www.idealista.pt/en/imovel/34042836/,299000,205,11.957230162351285,1900.770731707317,22809.248780487804,7.6285112978220075,Valid estimate
https://www.idealista.pt/en/imovel/34055706/,300000,150,7.479420140921992,2072.4,24868.800000000003,8.289600000000002,Valid estimate
https://www.idealista.pt/en/imovel/34047387/,248000,121,7.394317132404575,2068.8429752066118,24826.115702479343,10.010530525193282,Valid estimate
https://www.idealista.pt/en/imovel/34050563/,285000,121,6.985411872980573,1944.7107438016528,23336.528925619834,8.18825576337538,Valid estimate
https://www.idealista.pt/en/imovel/33832574/,229000,139,11.961554663182516,1866.820143884892,22401.841726618706,9.782463636078036,Valid estimate
https://www.idealista.pt/en/imovel/34034237/,250000,53,7.357742034462628,2060.188679245283,24722.264150943396,9.88890566037736,Valid estimate
https://www.idealista.pt/en/imovel/34000565/,280000,155,7.36900069560388,2062.1290322580644,24745.548387096773,8.837695852534562,Valid estimate
https://www.idealista.pt/en/imovel/34037766/,290000,131,7.721102500335355,2113.1679389312976,25358.01526717557,8.744143195577783,Valid estimate
https://www.idealista.pt/en/imovel/34027843/,300000,195,11.76625427529582,1869.6564102564103,22435.876923076925,7.478625641025642,Valid estimate
https://www.idealista.pt/en/imovel/34002154/,239900,163,7.157772622967888,2003.4969325153374,24041.963190184048,10.021660354391015,Valid estimate
https://www.idealista.pt/en/imovel/34028179/,220000,7,9.152246288292186,2221.4285714285716,26657.14285714286,12.116883116883118,Valid estimate
https://www.idealista.pt/en/imovel/34050979/,280000,135,11.912188407019105,1928.0592592592593,23136.71111111111,8.263111111111112,Valid estimate
https://www.idealista.pt/en/imovel/33976954/,295000,182,7.418490378741491,2070.1098901098903,24841.318681318684,8.42078599366735,Valid estimate
https://www.idealista.pt/en/imovel/34053759/,289000,129,7.569583934124034,2115.3875968992247,25384.651162790695,8.78361631930474,Valid estimate
https://www.idealista.pt/en/imovel/33256934/,260000,174,7.45556801778848,2084.9712643678163,25019.655172413797,9.62294429708223,Valid estimate
https://www.idealista.pt/en/imovel/34041499/,250000,181,7.395073809838543,2063.1767955801106,24758.121546961327,9.90324861878453,Valid estimate
https://www.idealista.pt/en/imovel/34003524/,196300,121,11.264073825677269,1738.801652892562,20865.619834710746,10.629454831742612,Valid estimate
https://www.idealista.pt/en/imovel/34013579/,200000,158,7.470466138013254,2077.9113924050635,24934.93670886076,12.46746835443038,Valid estimate
https://www.idealista.pt/en/imovel/34028316/,250000,143,11.98321086199917,1895.4405594405594,22745.28671328671,9.098114685314684,Valid estimate
https://www.idealista.pt/en/imovel/34003718/,170000,143,11.754278198652921,1863.7622377622379,22365.146853146856,13.15596873714521,Valid estimate
https://www.idealista.pt/en/imovel/34003355/,219000,154,7.5696511868876435,2117.435064935065,25409.220779220777,11.602383917452409,Valid estimate
https://www.idealista.pt/en/imovel/33954045/,299000,173,7.362673749359889,2056.0404624277458,24672.48554913295,8.251667407736774,Valid estimate
https://www.idealista.pt/en/imovel/34003381/,289000,82,6.955541510672335,1926.7682926829268,23121.219512195123,8.000421976538105,Valid estimate
https://www.idealista.pt/en/imovel/33987737/,275000,170,7.282688363644427,2043.3529411764705,24520.235294117647,8.916449197860961,Valid estimate
https://www.idealista.pt/en/imovel/34002988/,288000,136,7.4287743568350795,2080.1470588235293,24961.76470588235,8.667279411764705,Valid estimate
https://www.idealista.pt/en/imovel/34044946/,235000,168,7.351184622090164,2037.7083333333333,24452.5,10.40531914893617,Valid estimate
https://www.idealista.pt/en/imovel/34008276/,275000,26,8.020057180561478,2260.3846153846152,27124.615384615383,9.863496503496503,Valid estimate
https://www.idealista.pt/en/imovel/34050773/,270000,177,7.244231260649617,2015.9604519774011,24191.525423728814,8.959824231010671,Valid estimate
https://www.idealista.pt/en/imovel/33979639/,265000,230,11.818110898527163,1901.3826086956522,22816.591304347825,8.610034454470878,Valid estimate
https://www.idealista.pt/en/imovel/33929639/,250000,177,7.487172721789722,2097.231638418079,25166.779661016946,10.066711864406779,Valid estimate
https://www.idealista.pt/en/imovel/34008493/,269000,177,7.305742395319914,2032.1186440677966,24385.42372881356,9.065213282086825,Valid estimate
https://www.idealista.pt/en/imovel/34044220/,300000,194,11.779915265892976,1870.7886597938145,22449.463917525776,7.483154639175258,Valid estimate
https://www.idealista.pt/en/imovel/33993160/,259000,187,11.755003294438751,1866.6203208556149,22399.44385026738,8.648433919022153,Valid estimate
https://www.idealista.pt/en/imovel/33982678/,235000,165,11.695368722792436,1792.260606060606,21507.127272727274,9.151969052224372,Valid estimate
https://www.idealista.pt/en/imovel/34033181/,257000,169,11.748744558082473,1794.8994082840236,21538.792899408283,8.38085326825225,Valid estimate
https://www.idealista.pt/en/imovel/34046084/,160000,59,7.8699219380833325,2170.677966101695,26048.135593220337,16.28008474576271,Valid estimate
https://www.idealista.pt/en/imovel/33993159/,265000,230,11.818110898527163,1901.3826086956522,22816.591304347825,8.610034454470878,Valid estimate
https://www.idealista.pt/en/imovel/34003122/,299000,196,7.460009650064481,2086.938775510204,25043.26530612245,8.375674015425567,Valid estimate
https://www.idealista.pt/en/imovel/33995335/,295000,175,7.337322051718936,2059.6285714285714,24715.542857142857,8.378150121065374,Valid estimate
https://www.idealista.pt/en/imovel/34039074/,250000,93,10.69743882745129,1687.6129032258063,20251.354838709674,8.10054193548387,Valid estimate
https://www.idealista.pt/en/imovel/34046420/,270000,107,11.866677299847298,1810.4953271028037,21725.943925233645,8.046645898234683,Valid estimate
https://www.idealista.pt/en/imovel/33983218/,299000,173,7.362673749359889,2056.0404624277458,24672.48554913295,8.251667407736774,Valid estimate
https://www.idealista.pt/en/imovel/34019910/,270000,215,12.106921316731613,1941.9209302325582,23303.0511627907,8.630759689922481,Valid estimate
https://www.idealista.pt/en/imovel/33653840/,290000,192,7.361774320721225,2057.5520833333335,24690.625,8.514008620689655,Valid estimate
https://www.idealista.pt/en/imovel/34027910/,275000,0,0,0,0,0,Insufficient comparables (0)
https://www.idealista.pt/en/imovel/33981492/,270000,215,12.106921316731613,1941.9209302325582,23303.0511627907,8.630759689922481,Valid estimate
https://www.idealista.pt/en/imovel/34036605/,260000,192,11.577368752828896,1845.8229166666667,22149.875,8.519182692307691,Valid estimate
https://www.idealista.pt/en/imovel/33988435/,135000,187,11.430823994634853,1787.5828877005347,21450.994652406414,15.889625668449195,Valid estimate
https://www.idealista.pt/en/imovel/33979934/,270000,215,12.106921316731613,1941.9209302325582,23303.0511627907,8.630759689922481,Valid estimate
https://www.idealista.pt/en/imovel/34024999/,249900,204,7.511509469604739,2105.0,25260.0,10.108043217286914,Valid estimate
https://www.idealista.pt/en/imovel/34000907/,265000,192,11.577368752828896,1845.8229166666667,22149.875,8.358443396226416,Valid estimate
https://www.idealista.pt/en/imovel/33989423/,250000,191,11.548514529756481,1891.7434554973822,22700.921465968586,9.080368586387435,Valid estimate
https://www.idealista.pt/en/imovel/33995382/,300000,168,11.835926313764165,1808.4404761904761,21701.285714285714,7.233761904761904,Valid estimate
https://www.idealista.pt/en/imovel/33992083/,250000,18,11.087761761988748,1683.0555555555557,20196.666666666668,8.078666666666667,Valid estimate
https://www.idealista.pt/en/imovel/34041336/,280000,95,10.881022244056613,1660.2947368421053,19923.536842105263,7.115548872180451,Valid estimate
https://www.idealista.pt/en/imovel/34003346/,285000,174,11.87404949622694,1892.0,22704.0,7.966315789473684,Valid estimate
https://www.idealista.pt/en/imovel/34010079/,195000,21,6.607924039185711,1842.857142857143,22114.285714285714,11.34065934065934,Valid estimate
https://www.idealista.pt/en/imovel/34009087/,210000,158,7.468443267931232,2039.620253164557,24475.443037974685,11.65497287522604,Valid estimate
https://www.idealista.pt/en/imovel/33956611/,230000,78,10.030312487884341,1558.1410256410256,18697.69230769231,8.12943143812709,Valid estimate
https://www.idealista.pt/en/imovel/34050216/,260000,194,11.792013375821508,1897.5154639175257,22770.18556701031,8.75776367961935,Valid estimate
https://www.idealista.pt/en/imovel/33983717/,289000,90,11.696851727109124,1781.9777777777779,21383.733333333334,7.39921568627451,Valid estimate
https://www.idealista.pt/en/imovel/34048820/,220000,200,11.753944627176793,1864.015,22368.18,10.167354545454547,Valid estimate
https://www.idealista.pt/en/imovel/34008315/,270000,193,11.561955013828246,1846.3108808290156,22155.730569948188,8.205826137017848,Valid estimate
https://www.idealista.pt/en/imovel/34012957/,240000,92,11.469866190400385,1865.3260869565217,22383.91304347826,9.326630434782608,Valid estimate
https://www.idealista.pt/en/imovel/34038056/,270000,19,6.774829447211628,1858.6842105263158,22304.21052631579,8.260818713450293,Valid estimate
https://www.idealista.pt/en/imovel/34047803/,230000,17,11.399160605689499,1721.764705882353,20661.176470588234,8.98312020460358,Valid estimate
https://www.idealista.pt/en/imovel/34033580/,290000,159,11.783353495701919,1909.6729559748428,22916.075471698114,7.902094990240729,Valid estimate
https://www.idealista.pt/en/imovel/34027780/,300000,174,7.316194613678471,2026.3505747126437,24316.206896551725,8.105402298850576,Valid estimate
https://www.idealista.pt/en/imovel/33704216/,270000,138,7.463579122220921,2088.731884057971,25064.782608695652,9.283252818035427,Valid estimate
https://www.idealista.pt/en/imovel/33956353/,208000,159,11.36555431338186,1796.5911949685535,21559.094339622643,10.364949201741656,Valid estimate
https://www.idealista.pt/en/imovel/33964327/,290000,202,11.768145138967913,1894.420792079208,22733.049504950497,7.838982587913964,Valid estimate
https://www.idealista.pt/en/imovel/33277885/,215000,141,7.397625780850539,1990.0709219858156,23880.85106382979,11.10737258782781,Valid estimate
https://www.idealista.pt/en/imovel/33934110/,248000,217,11.827168994812277,1908.147465437788,22897.769585253456,9.232971606957038,Valid estimate
https://www.idealista.pt/en/imovel/33922302/,240000,137,7.287148498415183,1963.3211678832117,23559.85401459854,9.816605839416058,Valid estimate
