size,num_rooms,rent_price,location,url
160 m²,T1,"1,870€/month","travessa do Olival à Graça, Santa Engrácia, São Vicente",https://www.idealista.pt/en/imovel/34039886/
270 m²,T2,"3,500€/month",,https://www.idealista.pt/en/imovel/34045883/
264 m²,T2,"2,000€/month","rua Machado de Castro, Santa Engrácia, São Vicente",https://www.idealista.pt/en/imovel/34065018/
144 m²,T1,"2,500€/month","rua Damasceno Monteiro, Graça, São Vicente",https://www.idealista.pt/en/imovel/34045348/
272 m²,T2,"2,000€/month","rua do Loreto, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34039954/
260 m²,T2,"2,000€/month","rua do Monte Olivete, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/34040020/
160 m²,T1,"1,665€/month","rua Delfim de Brito Guimarães, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/34039392/
285 m²,T2,"1,940€/month","avenida Duque de Loulé, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34039927/
2100 m²,T2,"2,590€/month","rua do Vigário, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34045432/
168 m²,T1,"1,200€/month","rua Marcos Portugal, Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/34036932/
145 m²,T1,"1,800€/month","rua de Guilherme Braga, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34039744/
270 m²,T2,"2,135€/month","rua de São João da Praça, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34040121/
145 m²,T1,"1,769€/month","travessa Conceição da Glória, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/34039695/
2100 m²,T2,"2,250€/month","rua dos Douradores, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/34064066/
280 m²,T2,"1,980€/month","travessa João de Deus, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/34039928/
295 m²,T2,"2,499€/month","rua Sousa Martins, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34045352/
150 m²,T1,"1,620€/month","beco do Forno do Sol, Graça, São Vicente",https://www.idealista.pt/en/imovel/34039356/
144 m²,T1,"3,000€/month","beco dos Peixinhos, Graça, São Vicente",https://www.idealista.pt/en/imovel/34045766/
140 m²,T1,"1,769€/month","travessa Giestal, Alto de Alcântara, Alcântara",https://www.idealista.pt/en/imovel/34039705/
140 m²,T1,"1,730€/month","rua dos Cordoeiros a Pedrouços, Pedrouços, Belém",https://www.idealista.pt/en/imovel/34039635/
264 m²,T2,"2,250€/month","rua da Bica de Duarte Belo, Bica, Misericórdia",https://www.idealista.pt/en/imovel/34084005/
142 m²,T1,"2,000€/month","rua de São Julião, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/34039978/
265 m²,T2,"2,050€/month","rua da Bombarda, Anjos, Arroios",https://www.idealista.pt/en/imovel/34039956/
264 m²,T2,"1,400€/month",,https://www.idealista.pt/en/imovel/34038596/
175 m²,T1,"4,000€/month","rua de Guilherme Braga, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34045915/
262 m²,T2,"1,950€/month","rua do Carrião, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34045251/
150 m²,T1,"2,700€/month","rua Carlos Ribeiro, Centro, Penha de França",https://www.idealista.pt/en/imovel/34045685/
270 m²,T2,"1,875€/month","rua Heróis de Quionga, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34039835/
270 m²,T2,"2,050€/month","rua dos Remédios, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34040052/
275 m²,T2,"1,559€/month","rua Cidade de Manchester, Anjos, Arroios",https://www.idealista.pt/en/imovel/34039234/
144 m²,T1,"1,250€/month","rua da Bica de Duarte Belo, Bica, Misericórdia",https://www.idealista.pt/en/imovel/34044805/
260 m²,T2,"2,160€/month",,https://www.idealista.pt/en/imovel/34040096/
160 m²,T1,"2,050€/month",,https://www.idealista.pt/en/imovel/34040025/
150 m²,T1,"1,500€/month","travessa do Conde de Avintes, São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34039162/
158 m²,T1,"1,280€/month","beco das Flores, Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/34038402/
150 m²,T1,"1,450€/month","rua dos Remédios, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34038614/
143 m²,T1,"2,500€/month","rua João do Outeiro, Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/34045357/
160 m²,T1,"1,620€/month","avenida Marechal Francisco da Costa Gomes, Beato, Lisboa",https://www.idealista.pt/en/imovel/34039298/
275 m²,T2,"2,079€/month","rua Angelina Vidal, Centro, Penha de França",https://www.idealista.pt/en/imovel/34040072/
272 m²,T2,"2,000€/month","rua São José, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34040009/
166 m²,T1,"1,665€/month","rua Delfim de Brito Guimarães, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/34039429/
145 m²,T1,"1,550€/month","avenida Defensores de Chaves, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34050022/
261 m²,T2,"1,550€/month","Graça, São Vicente",https://www.idealista.pt/en/imovel/34071755/
150 m²,T1,"1,100€/month","rua de São Marçal, Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/34078739/
1100 m²,T1,"1,350€/monthParking included","avenida da Peregrinação, Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/34078157/
153 m²,T1,"1,500€/month","rua da Barroca, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34069178/
278 m²,T2,"1,650€/monthParking included","Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/34068213/
170 m²,T1,"1,300€/monthParking included","rua Mariana Vilar, Centro Histórico - Quinta da Luz, Carnide",https://www.idealista.pt/en/imovel/33246894/
2124 m²,T2,"1,750€/monthParking included","rua Joly Braga Santos, Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34080377/
290 m²,T2,"1,800€/monthGarageoptional100 €/month1,900 €5%",,https://www.idealista.pt/en/imovel/34080198/
140 m²,T1,980€/month,"rua Borges Grainha, Centro, Penha de França",https://www.idealista.pt/en/imovel/34076582/
160 m²,T1,"1,500€/month","praça das Flores, Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/34071193/
275 m²,T2,"1,400€/month","rua Moniz Barreto, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/34067026/
2100 m²,T2,"1,600€/month","rua da Sociedade Farmacêutica, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34077298/
142 m²,T1,"1,600€/month1,700 €6%","rua Ataíde, Chiado - Pç. de Camões, Misericórdia",https://www.idealista.pt/en/imovel/34039516/
280 m²,T2,"1,400€/month","praça da Alegria, Praça da Alegria, Santo António",https://www.idealista.pt/en/imovel/34068205/
2138 m²,T2,"2,800€/monthParking included","avenida Pacífico, Expo Central, Parque das Nações",https://www.idealista.pt/en/imovel/34070035/
140 m²,T1,"1,300€/month1,400 €7%","travessa do Meio, São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34038413/
2120 m²,T2,"2,750€/month","Lapa, Estrela",https://www.idealista.pt/en/imovel/34066431/
145 m²,T1,"1,100€/month","rua Maestro Jaime Silva (Filho), Alto dos Moinhos, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34074087/
150 m²,T1,"1,500€/month",,https://www.idealista.pt/en/imovel/34069391/
2101 m²,T2,"2,400€/monthParking included","rua de Campolide, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/34077044/
195 m²,T1,"1,600€/monthParking included","Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34083454/
165 m²,T1,"2,000€/month","rua Dom Luís I, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/34069242/
165 m²,T1,"3,000€/month","rua Dom Luís I, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/34075935/
270 m²,T2,"2,280€/month","rua de Sant'Ana à Lapa, Lapa, Estrela",https://www.idealista.pt/en/imovel/34069214/
266 m²,T2,"3,233€/month","largo Mitelo, Pena, Arroios",https://www.idealista.pt/en/imovel/34057353/
250 m²,T2,"3,467€/month","rua da Voz do Operário, Graça, São Vicente",https://www.idealista.pt/en/imovel/34075826/
1100 m²,T1,"1,300€/month1,400 €7%","rua Dom João de Castro, 54, Alto de Alcântara, Alcântara",https://www.idealista.pt/en/imovel/33173210/
165 m²,T1,"3,000€/month","rua Dom Luís I, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/34069247/
265 m²,T2,"3,133€/month","rua Lopes, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/34075829/
250 m²,T2,"2,600€/month","rua do Salvador, São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34057380/
250 m²,T2,"3,467€/month",,https://www.idealista.pt/en/imovel/34057370/
150 m²,T1,"2,267€/month","rua do Benformoso, Rossio - Martim Moniz, Santa Maria Maior",https://www.idealista.pt/en/imovel/34057377/
275 m²,T2,"1,850€/month","rua Jorge Colaço, São João de Brito, Alvalade",https://www.idealista.pt/en/imovel/34075852/
255 m²,T2,"1,250€/month","rua do Paraíso, São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34080027/
160 m²,T1,"4,200€/month","rua Gonçalves Crespo, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34064559/
250 m²,T2,"3,467€/month","rua dos Mouros, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34075924/
275 m²,T2,"3,667€/month","rua do Poço dos Negros, Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/34079992/
184 m²,T1,"4,400€/month","rua dos Sapateiros, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/34076032/
160 m²,T1,"4,200€/month","rua São José, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34076012/
250 m²,T2,"3,000€/month",,https://www.idealista.pt/en/imovel/34064503/
2131 m²,T2,"4,641€/month","largo das Palmeiras, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34075909/
150 m²,T1,"4,500€/month","rua Nogueira e Sousa, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34053221/
160 m²,T1,"2,532€/month","travessa dos Fiéis de Deus, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34076036/
165 m²,T1,"1,750€/month","rua Latino Coelho, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/34069261/
160 m²,T1,"1,400€/month","rua Marquesa de Alorna, São João de Brito, Alvalade",https://www.idealista.pt/en/imovel/34072436/
184 m²,T1,"1,500€/monthParking included","rua Tomás da Fonseca, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/34074478/
170 m²,T1,"2,587€/month","rua Luciano Cordeiro, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34075978/
160 m²,T1,"4,033€/month","rua São José, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34069264/
150 m²,T1,"2,433€/month","rua Nova da Trindade, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/34057372/
268 m²,T2,"2,500€/month","rua Nova da Trindade, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/34078741/
299 m²,T2,"1,500€/monthParking included","rua Teófilo Carvalho dos Santos, Telheiras, Lumiar",https://www.idealista.pt/en/imovel/34079329/
170 m²,T1,"2,177€/month","rua Luciano Cordeiro, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34075895/
2135 m²,T2,"5,600€/month","rua da Madalena, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/34069263/
265 m²,T2,"3,990€/month","avenida Infante Santo, Lapa, Estrela",https://www.idealista.pt/en/imovel/34079982/
160 m²,T1,"3,701€/month","avenida Pádua, Gare do Oriente - Zona Sul, Parque das Nações",https://www.idealista.pt/en/imovel/34075883/
242 m²,T2,"1,400€/monthParking included1,500 €7%","travessa do Meio do Forte, 21, Pena, Arroios",https://www.idealista.pt/en/imovel/34071334/
2102 m²,T2,"1,960€/month","rua Maria Pia, Amoreiras, Campo de Ourique",https://www.idealista.pt/en/imovel/34072213/
153 m²,T1,"2,177€/month","rua Madalena Iglésias, Marvila, Lisboa",https://www.idealista.pt/en/imovel/34075963/
165 m²,T1,"1,700€/month","praça Gonçalo Trancoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/34075958/
183 m²,T1,"3,128€/month","rua do Desterro, Pena, Arroios",https://www.idealista.pt/en/imovel/34075867/
148 m²,T1,"1,200€/month","beco da Cardosa, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34080007/
150 m²,T1,"2,374€/month","rua do Crucifixo, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/34075911/
2114 m²,T2,"2,689€/month","rua da Junqueira, Junqueira, Alcântara",https://www.idealista.pt/en/imovel/34075947/
2100 m²,T2,"2,978€/month","rua Afonso Annes Penedo, Marvila, Lisboa",https://www.idealista.pt/en/imovel/34075848/
160 m²,T1,"2,423€/month","travessa dos Fiéis de Deus, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34075866/
160 m²,T1,"2,760€/month","travessa dos Fiéis de Deus, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34075937/
270 m²,T2,"3,187€/month","rua Luís de Camões, Alto de Santo Amaro, Alcântara",https://www.idealista.pt/en/imovel/34075878/
265 m²,T2,"3,197€/month","rua Dom Carlos de Mascarenhas, Centro, Campolide",https://www.idealista.pt/en/imovel/34075929/
264 m²,T2,"1,200€/month","Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/34083369/
298 m²,T2,"3,250€/month","Rossio - Martim Moniz, Santa Maria Maior",https://www.idealista.pt/en/imovel/34083891/
270 m²,T2,"1,730€/month","Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/34039784/
158 m²,T1,"1,100€/month","rua Luís de Camões, Alto de Santo Amaro, Alcântara",https://www.idealista.pt/en/imovel/34074048/
2125 m²,T2,"3,000€/monthParking included","Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/31900567/
142 m²,T1,"1,200€/month","rua do Garcia, Bairro Calçada dos Mestres, Campolide",https://www.idealista.pt/en/imovel/34065008/
270 m²,T2,"1,400€/month1,500 €7%","rua de Campolide, 209 a, Nova Campolide, Campolide",https://www.idealista.pt/en/imovel/33950243/
142 m²,T1,"1,150€/month",,https://www.idealista.pt/en/imovel/34044748/
160 m²,T1,"1,350€/month","rua da Verónica, Graça, São Vicente",https://www.idealista.pt/en/imovel/34050020/
145 m²,T1,"1,500€/month","travessa do Meio, São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34039199/
150 m²,T1,"1,840€/month","rua do Terreirinho, Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/34039846/
264 m²,T2,"2,500€/month","travessa Escola Araújo, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34045392/
145 m²,T1,"2,000€/month","beco do Loureiro, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34040022/
159 m²,T1,"1,325€/month","rua Mário Cesariny, Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/34038484/
289 m²,T2,"1,400€/month","avenida João XXI, Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/34038534/
275 m²,T2,"8,730€/month","rua da Prata, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/34045895/
262 m²,T2,"2,000€/month","rua de São Lázaro, Pena, Arroios",https://www.idealista.pt/en/imovel/34064014/
142 m²,T1,"1,750€/month",,https://www.idealista.pt/en/imovel/34045202/
150 m²,T1,"2,700€/month","rua Pereira e Sousa, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/34045716/
165 m²,T1,"3,500€/month","rua do Alviela, Santa Engrácia, São Vicente",https://www.idealista.pt/en/imovel/34045881/
144 m²,T1,"1,395€/month",,https://www.idealista.pt/en/imovel/34038542/
143 m²,T1,"2,250€/month","rua do Salitre, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34040109/
290 m²,T2,"2,500€/month","rua Lucília do Carmo, Caselas, Belém",https://www.idealista.pt/en/imovel/34045399/
160 m²,T1,"1,750€/month","avenida General Roçadas, Centro, Penha de França",https://www.idealista.pt/en/imovel/34039662/
190 m²,T1,"1,800€/month","rua Helena Vaz da Silva, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/34045223/
262 m²,T2,"5,000€/month","avenida Fontes Pereira de Melo, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/34045934/
263 m²,T2,"2,100€/month","rua Sebastião Saraiva Lima, Centro, Penha de França",https://www.idealista.pt/en/imovel/34040131/
166 m²,T1,"2,090€/month","rua Frederico de Brito, Santa Clara, Lisboa",https://www.idealista.pt/en/imovel/34040103/
175 m²,T1,"1,400€/month","travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/34038551/
255 m²,T2,"1,600€/month","rua Conde das Antas, Centro, Campolide",https://www.idealista.pt/en/imovel/34039326/
262 m²,T2,"2,500€/month",,https://www.idealista.pt/en/imovel/34045374/
290 m²,T2,"2,300€/month","avenida do Brasil, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/34045287/
160 m²,T1,"2,050€/month","rua da Verónica, São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34039987/
162 m²,T1,"1,500€/month","rua Francisco de Assis Rodrigues, Centro, Campolide",https://www.idealista.pt/en/imovel/34039153/
142 m²,T1,"1,700€/month","rua Conde das Antas, Centro, Campolide",https://www.idealista.pt/en/imovel/34045177/
147 m²,T1,"2,000€/month","rua Angelina Vidal, Anjos, Arroios",https://www.idealista.pt/en/imovel/34040016/
260 m²,T2,"1,650€/month","travessa da Memória, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/34039277/
150 m²,T1,"2,200€/month","rua de Martim Vaz, Pena, Arroios",https://www.idealista.pt/en/imovel/34045208/
255 m²,T2,"1,300€/month","beco dos Cativos, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/34038459/
160 m²,T1,"1,850€/month","beco dos Peixinhos, Graça, São Vicente",https://www.idealista.pt/en/imovel/34039885/
270 m²,T2,"2,800€/month","rua de São Lázaro, Pena, Arroios",https://www.idealista.pt/en/imovel/34045742/
255 m²,T2,"1,700€/month","rua Sebastião Saraiva Lima, Centro, Penha de França",https://www.idealista.pt/en/imovel/34039495/
264 m²,T2,"1,825€/month",,https://www.idealista.pt/en/imovel/34045216/
290 m²,T2,"3,000€/month","rua Neves Ferreira, Centro, Penha de França",https://www.idealista.pt/en/imovel/34045790/
155 m²,T1,"2,352€/month","estrada Moscavide, Gare do Oriente - Zona Sul, Parque das Nações",https://www.idealista.pt/en/imovel/34045295/
143 m²,T1,"1,200€/month","rua das Madres, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/34064977/
280 m²,T2,"2,700€/month","rua do Cardal de São José, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34045686/
165 m²,T1,"2,700€/month","rua do Olival, Lapa, Estrela",https://www.idealista.pt/en/imovel/34045715/
144 m²,T1,"1,195€/month","rua Eugénio de Castro, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/34036992/
150 m²,T1,"1,750€/month","rua das Praças, Lapa, Estrela",https://www.idealista.pt/en/imovel/34039666/
140 m²,T1,"1,800€/month","travessa da Espera, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/34039734/
2110 m²,T2,"3,250€/month","rua Garrett, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/34045788/
250 m²,T2,"1,750€/month","rua do Terreirinho, Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/34039638/
2150 m²,T2,"7,500€/monthParking included","avenida da Liberdade, 49, Praça da Alegria, Santo António",https://www.idealista.pt/en/imovel/34064679/
240 m²,T2,"1,650€/month","travessa da Cruz da Rocha, Lapa, Estrela",https://www.idealista.pt/en/imovel/34039381/
